35.313824,-80.740417
35.31326007525094,-80.74078052004401
35.312804825868234,-80.74170319993378
35.31276980657879,-80.74118821580925
35.312839845142484,-80.74063031634103
35.312682258288916,-80.74114530046553
35.31220949588606,-80.74026553591948
35.31145657228056,-80.74116675813741
35.31149159213855,-80.74026553591948
35.31150910206187,-80.74024407824763
35.31114139287639,-80.739299940686
35.309390373823234,-80.74367730574446
35.30919775941338,-80.74296920257324
35.30877750819996,-80.74333398299478
35.308935102660826,-80.73996512851352
35.309705560050105,-80.74193923432419
35.31031841864232,-80.74333398299478
35.30886506071611,-80.73985784015423
35.30749923067288,-80.74084489305957
35.30630848823069,-80.74026553591948
35.30555550969989,-80.73977200946682
35.30513523956565,-80.7389137025926
35.30383939290876,-80.74151008088708
35.30376934655228,-80.74161736924636
35.3029287855444,-80.73960034809197
35.30287625019145,-80.7378622766717
35.30201816793179,-80.73726146185976
35.301527831126364,-80.73844163381179
35.30117758873188,-80.74052302798175
35.301808023950436,-80.74037282427875
35.30068724683274,-80.73820559942138
35.29916366554431,-80.73760478460945
35.29755249090722,-80.73687522376636
35.29721974432278,-80.73646752800111
35.29970655412061,-80.73653190101668
35.3005646608937,-80.73496549097125
35.30117758873188,-80.73445050684673
35.30249098989438,-80.73543755975207
35.30324399694567,-80.73541610208022
35.30392695076911,-80.73464362589341
35.304504830270936,-80.73627440895442
35.30389192763634,-80.73457925287785
35.302088215804304,-80.73138205977143
35.30897012361044,-80.73571650948618
35.3055029760525,-80.73659627403224
35.31009078599294,-80.73309867351985
35.30872497664477,-80.7322618243175
35.31012580644224,-80.73198287458338
35.31037094916274,-80.7349440332994
35.30944290494633,-80.7336565729881
35.31044098980358,-80.73588817086103
35.308392276003055,-80.73599545922029
35.304644921649825,-80.73530881372093
35.30422464678549,-80.73200433225523
35.30207070384185,-80.73131768675587
35.303279020358886,-80.73058812591279
35.303279020358886,-80.72930066560149
35.304032020076434,-80.72848527407099
35.306588664499714,-80.72992293808528
35.31180677017817,-80.73075978728764
35.31308497963776,-80.72994439575714
35.31304996046961,-80.7328840968013
35.31350520847262,-80.73256223172346
35.31290988364551,-80.7322618243175
35.31392543512412,-80.7326909777546
35.30742918748497,-80.72936503861705
35.30802455264928,-80.72842090105542
35.309705560050105,-80.73075978728764
35.310966292676746,-80.72854964708655
35.304522341706566,-80.72713344074411
35.30510021695592,-80.72730510211895
35.30448731883153,-80.72711198307226
35.305467953601955,-80.72719781375967
35.305853199724105,-80.72653262593217
35.30553799848789,-80.7262751338699
35.30655364251914,-80.7328840968013
35.30532786364816,-80.73116748305289
35.30205319187561,-80.73136060209958
35.30860240288334,-80.72438685874664
35.309162738562314,-80.72520225027715
35.30963551877249,-80.72623221852619
35.30784944570284,-80.72640387990103
35.309547967090175,-80.72681157566628
35.31098380271377,-80.72861402010211
35.31150910206187,-80.72887151216439
35.30203567990559,-80.73136060209958
35.31494097385137,-80.72376458626285
35.313347622915394,-80.7233139751539
35.311561631809056,-80.72211234553
35.313662793722784,-80.7247945545119
35.31310248921612,-80.72668282963514
35.312279534934916,-80.72779862857162
35.30854987121444,-80.72423665504365
35.309127717696086,-80.72524516562085
35.30968804973637,-80.72618930318248
35.311228942836394,-80.73243348569261
35.31089625249309,-80.73022334549152
35.30970556005242,-80.73103873702203
35.30972307036236,-80.73026626083524
35.30833974420004,-80.72940795396103
35.308182148579334,-80.72837798571199
35.308199659219014,-80.72850673174311
35.30573062161382,-80.7255455730271
35.30648359851485,-80.72576014974564
35.30902265500877,-80.73470799890927
35.30953045674467,-80.73481528726853
35.30868995559134,-80.73470799890927
35.30664119744445,-80.73290555447342
35.30714901412916,-80.73243348569261
35.30618591081022,-80.73350636928538
35.3067112413146,-80.73363511531652
35.30550297605482,-80.7311031100376
35.304925103682194,-80.7312962290843
35.30336657882797,-80.73045937988194
35.30333155545264,-80.72934358094547
35.30396197388903,-80.73069541427233
35.30404953161671,-80.72850673174311
35.30343662553314,-80.72934358094547
35.308269701739846,-80.72942941163289
35.307359144238724,-80.72953669999217
35.30809459532405,-80.72844235872755
35.309810621855135,-80.73108165236575
35.309653029099884,-80.73024480316339
35.30883003972335,-80.73093144866276
35.3089876340819,-80.73039500686637
35.30968804973872,-80.7274123904785
35.30968804973872,-80.7274123904785
35.308164637935874,-80.72848527407126
35.30863742397931,-80.72676866032285
35.30793699922578,-80.72638242222945
35.29925122846658,-80.73751895392229
35.30634351031971,-80.73198287458365
35.30396197388903,-80.73080270263162
35.30343662553314,-80.73067395660048
35.30221079943759,-80.73136060209985
35.30333155545264,-80.72938649628918
35.30403202007875,-80.72848527407126
35.30867244505777,-80.72427957038765
35.309215269835555,-80.72513787726186
35.30905767592049,-80.73588817086129
35.30961800844594,-80.73376386134764
35.31313750836384,-80.72676866032285
35.30517026216254,-80.74067323168501
35.304907592333734,-80.73485820261224
35.310195847297656,-80.73193995923995
35.3083222335907,-80.73048083755378
35.30837476540741,-80.72945086930474
35.30809459532405,-80.72854964708682
35.30634351031971,-80.72571723440196
35.30588822201022,-80.72573869207379
35.30662368646563,-80.73372094600387
35.30613337757036,-80.7336136576446
35.30904016546474,-80.73621003593907
35.30891759218087,-80.73565213647083
35.309530456742884,-80.73621003593907
35.3041721122745,-80.73043792221003
35.306921372559444,-80.72569577673003
35.30867222808499,-80.73458425249243
35.308475234320774,-80.73307685105667
35.3090793470109,-80.73328069893766
35.3095302397742,-80.73370985237132
