35.307388044939124,-80.72930270973507
35.30810848379388,-80.73023257192993
35.30813638938599,-80.7327802259362
35.30694850042789,-80.72946552149487
35.30500038839075,-80.72832290048416
35.30500914405542,-80.72806540842541
35.30361260352511,-80.72944406386537
35.30332803902703,-80.72944942828325
35.3012441207966,-80.73553804271305
35.30285522193415,-80.73759797918302
35.30206280935107,-80.73298457977916
35.30430297006977, -80.73276564908919
35.30285825997195, -80.73758289635497
35.309189400291345, -80.73637243859679
35.31176648101554, -80.73317032743473
35.311495077636145, -80.73066246200217
